Tue Sep 19 12:27:45 2023,355,0,437390874,437408325
Tue Sep 19 12:27:46 2023,355,0,437390876,437408324
Tue Sep 19 12:27:47 2023,355,0,437390877,437408322
Tue Sep 19 12:27:48 2023,355,0,437390878,437408321
Tue Sep 19 12:27:49 2023,355,0,437390880,437408320
Tue Sep 19 12:27:50 2023,355,0,437390881,437408318
Tue Sep 19 12:27:51 2023,355,0,437390882,437408317
Tue Sep 19 12:27:52 2023,356,0,437390884,437408316
Tue Sep 19 12:27:53 2023,356,0,437390885,437408314
Tue Sep 19 12:27:54 2023,356,0,437390887,437408313
Tue Sep 19 12:27:55 2023,356,0,437390888,437408311
Tue Sep 19 12:27:56 2023,356,0,437390889,437408310
Tue Sep 19 12:27:57 2023,356,0,437390891,437408308
Tue Sep 19 12:27:58 2023,356,0,437390892,437408307
Tue Sep 19 12:27:59 2023,356,0,437390894,437408305
Tue Sep 19 12:28:00 2023,356,0,437390895,437408304
Tue Sep 19 12:28:01 2023,356,0,437390897,437408302
Tue Sep 19 12:28:02 2023,356,0,437390899,437408301
Tue Sep 19 12:28:03 2023,356,0,437390900,437408299
Tue Sep 19 12:28:04 2023,356,0,437390902,437408298
Tue Sep 19 12:28:05 2023,356,0,437390903,437408296
Tue Sep 19 12:28:06 2023,356,0,437390905,437408294
Tue Sep 19 12:28:07 2023,356,0,437390907,437408293
Tue Sep 19 12:28:08 2023,356,0,437390908,437408291
Tue Sep 19 12:28:09 2023,356,0,437390910,437408289
Tue Sep 19 12:28:10 2023,356,0,437390912,437408288
Tue Sep 19 12:28:11 2023,356,0,437390913,437408286
Tue Sep 19 12:28:12 2023,356,0,437390915,437408284
Tue Sep 19 12:28:13 2023,357,0,437390917,437408283
Tue Sep 19 12:28:14 2023,357,0,437390918,437408281
Tue Sep 19 12:28:15 2023,357,0,437390920,437408279
Tue Sep 19 12:28:16 2023,357,0,437390922,437408277
Tue Sep 19 12:28:17 2023,357,0,437390924,437408276
Tue Sep 19 12:28:18 2023,357,0,437390926,437408274
Tue Sep 19 12:28:19 2023,357,0,437390928,437408272
Tue Sep 19 12:28:20 2023,357,0,437390929,437408270
Tue Sep 19 12:28:21 2023,357,0,437390931,437408268
Tue Sep 19 12:28:22 2023,357,0,437390933,437408266
Tue Sep 19 12:28:23 2023,357,0,437390935,437408264
Tue Sep 19 12:28:24 2023,357,0,437390937,437408262
Tue Sep 19 12:28:25 2023,357,0,437390939,437408260
Tue Sep 19 12:28:26 2023,357,0,437390941,437408258
Tue Sep 19 12:28:27 2023,357,0,437390943,437408256
Tue Sep 19 12:28:28 2023,357,0,437390945,437408254
Tue Sep 19 12:28:29 2023,357,0,437390947,437408252
Tue Sep 19 12:28:30 2023,357,0,437390949,437408250
